Getting declarations... 5222 found
(caching disabled)
Checking: String.Pos.Raw.ctorIdx... ok
Checking: Nat.lt_of_sub_pos... ok
Checking: Nat.lt_of_sub_eq_sub_one... ok
Checking: Lean.Syntax.brecOn.go... ok
Checking: USize.recOn... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq.match_1... ok
Checking: PULift.recOn... ok
Checking: Lean.Meta.DSimp.Config.zetaDelta... ok
Checking: Empty.recOn... ok
Checking: Lean.Syntax.atom.inj... ok
Checking: Lean.Name.append.match_1... ok
Checking: Lean.Name.append... ok
Checking: Lean.instAppendName... ok
Checking: termIfLet... ok
Checking: not_true... ok
Checking: ne_of_beq_false... ok
Checking: PNonScalar.mk.injEq... ok
Checking: Nat.add_mul_mod_self_right... ok
Checking: Nat.mul_add_mod_self_right... ok
Checking: Std.Symm... ok
Checking: Std.Symm.mk... ok
Checking: Lean.Macro.Methods.hasDecl... ok
Checking: Add.recOn... ok
Checking: Lean.Parser.Tactic.mspecializeMacro... ok
Checking: Lean.Meta.DSimp.Config.iota... ok
Checking: Lean.Meta.LiftLetsConfig.noConfusion... ok
Checking: false_iff_true... ok
Checking: CoeOut.coe... ok
Checking: instCoeOTCOfCoeOut... ok
Checking: Nat.sub.elim... ok
Checking: _private.Init.Core.0.cast_heq.match_1_1... ok
Checking: cast_heq... ok
Checking: Subtype.instDecidableEq.match_1... ok
Checking: cast_eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt.match_1_1... ok
Checking: Nat.pred_lt... ok
Checking: Nat.sub_one_lt... ok
Checking: Nat.sub_one_lt_of_lt... ok
Checking: MonadFunctor.recOn... ok
Checking: PLift.down... ok
Checking: Lean.SourceInfo.original.sizeOf_spec... ok
Checking: Lean.Meta.Occurrences.neg.sizeOf_spec... ok
Checking: eq_self_iff_true... ok
Checking: UInt8.toBitVec... ok
Checking: UInt8.lt... ok
Checking: instLTUInt8... ok
Checking: instDecidableLtBitVec... ok
Checking: UInt8.decLt... ok
Checking: Subsingleton.casesOn... ok
Checking: _private.Init.SimpLemmas.0.and_not_self.match_1_1... ok
Checking: and_not_self... ok
Checking: DoResultPRBC.continue.inj... ok
Checking: Char.ctorIdx... ok
Checking: Lean.Parser.Tactic.tactic_<;>_... ok
Checking: HSub.rec... ok
Checking: MonadExcept.ctorIdx... ok
Checking: Bool.ctorElimType... ok
Checking: Bool.ctorElim... ok
Checking: Inter.inter... ok
Checking: Lean.Parser.Tactic.tacticAnd_intros... ok
Checking: MonadLift.rec... ok
Checking: MonadLift.recOn... ok
Checking: Nat.and_forall_add_one... ok
Checking: Lean.Parser.Tactic.SolveByElim.using_... ok
Checking: Lean.Parser.Tactic.applyRules... ok
Checking: Lean.Macro.Context.ctorIdx... ok
Checking: ge_iff_le... ok
Checking: DoResultSBC.break.sizeOf_spec... ok
Checking: of_toBoolUsing_eq_false... ok
Checking: HMul.mk.noConfusion... ok
Checking: Fin.toNat... ok
Checking: Fin.toNat_eq_val... ok
Checking: List.nil.sizeOf_spec... ok
Checking: UInt16.size... ok
Checking: decide_eq_true_eq... ok
Checking: HPow.noConfusion... ok
Checking: Lean.SourceInfo.recOn... ok
Checking: Lean.Parser.Tactic.elimTarget... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter(_)... ok
Checking: CoeHTC.recOn... ok
Checking: LT.noConfusion... ok
Checking: LT.mk.noConfusion... ok
Checking: Fin.shiftRight._proof_1... ok
Checking: Fin.shiftRight... ok
Checking: Lean.Name.mkStr7... ok
Checking: Relation.TransGen.below.casesOn... ok
Checking: Lean.Parser.Tactic.solveByElim... ok
Checking: MonadExceptOf.recOn... ok
Checking: MonadStateOf.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticNorm_cast__... ok
Checking: Pure.mk.noConfusion... ok
Checking: heq_comm... ok
Checking: HXor.rec... ok
Checking: Except._sizeOf_1... ok
Checking: Except._sizeOf_inst... ok
Checking: Except.ok.sizeOf_spec... ok
Checking: Prod._sizeOf_1... ok
Checking: Prod._sizeOf_inst... ok
Checking: Prod.mk.sizeOf_spec... ok
Checking: Lean.Meta.LiftLetsConfig.toExtractLetsConfig... ok
Checking: Nat.right_distrib... ok
Checking: Nat.add_mul... ok
Checking: Lean.Meta.DSimp.Config.etaStruct... ok
Checking: Lean.Macro.Methods.resolveGlobalName... ok
Checking: HAnd.mk.noConfusion... ok
Checking: Lean.Parser.Category.noConfusion... ok
Checking: coeSortNotation... ok
Checking: Lean.instCoeSyntaxNodeKindSyntaxNodeKinds... ok
Checking: Lean.Macro.getMethods... ok
Checking: Lean.Macro.resolveGlobalName... ok
Checking: PSum.inl.injEq... ok
Checking: Fin.Internal.ofNat_eq_ofNat... TIMEOUT
Checking: Lean.scientificLitKind... ok
Checking: Nat.zero_ne_one... ok
Checking: term_++_... ok
Checking: Lean.Grind.GrobnerConfig.mk.injEq... ok
Checking: CoeTC.mk.noConfusion... ok
Checking: tacticGet_elem_tactic... ok
Checking: Nat.pred_lt_of_lt... ok
Checking: Nat.beq_refl... ok
Checking: Lean.Parser.Tactic.Grind.thm... ok
Checking: Lean.Parser.Tactic.Grind.use... ok
Checking: _private.Init.Core.0.Subtype.exists_of_subtype.match_1_1... ok
Checking: Subtype.exists_of_subtype... ok
Checking: npowRec.match_1... ok
Checking: One.one... ok
Checking: One.toOfNat1... ok
Checking: npowRec... ok
Checking: Lean.Syntax.brecOn_2.eq... ok
Checking: iff_comm... ok
Checking: Std.instCommutativeIff... ok
Checking: Lean.Meta.Simp.Config.suggestions... ok
Checking: Lean.Syntax.setKind... ok
Checking: getModify... ok
Checking: Hashable.casesOn... ok
Checking: ReaderT.instMonadFunctor... ok
Checking: Lean.Grind.Config.clean... ok
Checking: CoeTail.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.grindTry_... ok
Checking: Lean.Meta.Simp.NormCastConfig.recOn... ok
Checking: Lean.TSyntaxArray... ok
Checking: Lean.TSyntaxArray.mk... ok
Checking: Zero.mk.noConfusion... ok
Checking: PLift.down_up... ok
Checking: false_imp_iff... ok
Checking: Prod.Lex.recOn... ok
Checking: Fin.ne_of_val_ne... ok
Checking: Nat.le_add_right_of_le... ok
Checking: noConfusionEnum._proof_1... ok
Checking: noConfusionEnum... ok
Checking: Append.casesOn... ok
Checking: Append.noConfusionType... ok
Checking: Sum.inl.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.refine'... ok
Checking: DoResultSBC.continue.injEq... ok
Checking: Add.noConfusionType... ok
Checking: Sigma.recOn... ok
Checking: WellFoundedRelation.casesOn... ok
Checking: WellFoundedRelation.noConfusionType... ok
Checking: WellFoundedRelation.noConfusion... ok
Checking: Lean.Syntax.recOn... ok
Checking: HasSSubset.SSubset... ok
Checking: SSuperset... ok
Checking: or_iff_left_of_imp... ok
Checking: or_iff_left_iff_imp... ok
Checking: MonadFunctorT.ctorIdx... ok
Checking: CoeHead.ctorIdx... ok
Checking: And.recOn... ok
Checking: MonadFunctor.monadMap... ok
Checking: instMonadFunctorTOfMonadFunctor... ok
Checking: monadFunctorRefl... ok
Checking: instMonadWithReaderOfOfMonadFunctor... ok
Checking: HShiftRight.rec... ok
Checking: HShiftRight.casesOn... ok
Checking: HSub.recOn... ok
Checking: Lean.Parser.Tactic.tacticDsimp?!_... ok
Checking: Lean.Meta.EtaStructMode.notClasses.sizeOf_spec... ok
Checking: Lean.Parser.Category.level... ok
Checking: PSum._sizeOf_1... ok
Checking: PSum._sizeOf_inst... ok
Checking: PSum.inl.sizeOf_spec... ok
Checking: Nat.shiftRight_succ... TIMEOUT
Checking: CoeHead.casesOn... ok
Checking: CoeHead.noConfusionType... ok
Checking: CoeHead.noConfusion... ok
Checking: CoeHead.mk.noConfusion... ok
Checking: USize.noConfusionType... ok
Checking: USize.noConfusion... ok
Checking: USize.ofBitVec.noConfusion... ok
Checking: Lean.Module.ctorIdx... ok
Checking: Lean.Parser.Tactic.tacticSimp?!_... ok
Checking: Fin.val_lt_of_le... ok
Checking: Sep.sep... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.not_add_one_le_zero.match_1_1... ok
Checking: Nat.not_add_one_le_zero... ok
Checking: Lean.Parser.Tactic.Grind.showFalse... ok
Checking: Nat.zero_sub_one... ok
Checking: HSub.casesOn... ok
Checking: HSub.noConfusionType... ok
Checking: AndThen.ctorIdx... ok
Checking: Lean.MonadQuotation.toMonadRef... ok
Checking: Fin.instAdd... ok
Checking: Lean.NameGenerator.mk.inj... ok
Checking: _private.Init.Core.0.Subtype.ext.match_1_1... ok
Checking: Subtype.ext... ok
Checking: Subtype.instLawfulBEq... ok
Checking: prioMid... ok
Checking: Lean.Parser.Category.prio... ok
Checking: Lean.Meta.TransparencyMode.noConfusionType... ok
Checking: Lean.Meta.TransparencyMode.noConfusion... ok
Checking: Std.IdempotentOp.recOn... ok
Checking: Lean.Macro... ok
Checking: Lean.Parser.Tactic.Grind.failIfSuccess... ok
Checking: Lean.Parser.Tactic.mexactMacro... ok
Checking: CoeHTC.noConfusionType... ok
Checking: Sep.recOn... ok
Checking: Std.LawfulRightIdentity.rec... ok
Checking: CoeT.noConfusion... ok
Checking: Std.LawfulIdentity.toIdentity... ok
Checking: String.toSubstring... ok
Checking: Lean.Attr.coe... ok
Checking: Nat.mul_lt_mul_of_pos_right... ok
Checking: decide_eq_false_iff_not... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.recCompiled.match_1... ok
Checking: Nat.recCompiled... ok
Checking: Nat.recOn... ok
Checking: Nat.rec_eq_recCompiled... ok
Checking: Relation.TransGen.recOn... ok
Checking: heq_of_heq_of_eq... ok
Checking: Lean.ParserDescr.nonReservedSymbol.noConfusion... ok
Checking: Lean.Grind.Config.useSorry... ok
Checking: Nat.add_lt_add_right... ok
Checking: Fin.addNat._proof_1... ok
Checking: Fin.addNat... ok
Checking: Sep.noConfusion... ok
Checking: Sep.mk.noConfusion... ok
Checking: id_def... ok
Checking: Lean.Grind.CutsatConfig.noConfusion... ok
Checking: term_⊕_... ok
Checking: Nat.sub_one_add_one... ok
Checking: SeqLeft.recOn... ok
Checking: iff_true_left... ok
Checking: Lean.Meta.LiftLetsConfig.mk.noConfusion... ok
Checking: Lean.Meta.LiftLetsConfig.mk.injEq... ok
Checking: Lean.Parser.Tactic.tacticSimpa?_... ok
Checking: SMul.smul... ok
Checking: instHSMul... ok
Checking: One.ofOfNat1... ok
Checking: Sub.casesOn... ok
Checking: Sub.noConfusionType... ok
Checking: Sub.noConfusion... ok
Checking: Dvd.rec... ok
Checking: Dvd.recOn... ok
Checking: UInt32.recOn... ok
Checking: Lean.Parser.Tactic.tacticNext_=>_... ok
Checking: Lean.Parser.Tactic.unfold... ok
Checking: MonadExcept.mk.noConfusion... ok
Checking: iff_of_eq... ok
Checking: Lean.Grind.ConfigInteractive.mk.inj... ok
Checking: Lean.charLitKind... ok
Checking: HAnd.recOn... ok
Checking: Lean.Grind.Config.acSteps... ok
Checking: term_>>_... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.getKind.match_1... ok
Checking: Lean.Name.mkSimple... ok
Checking: Lean.identKind... ok
Checking: Lean.Syntax.getKind... ok
Checking: Lean.Syntax.isOfKind... ok
Checking: Lean.Syntax.getNumArgs... ok
Checking: Lean.Syntax.isNodeOf... ok
Checking: Subsingleton.helim... ok
Checking: Lean.Macro.State.recOn... ok
Checking: CoeT.ctorIdx... ok
Checking: Lean.Syntax.atom.sizeOf_spec... ok
Checking: Nat.mul_sub_left_distrib... ok
Checking: Array.mkArray4... ok
Checking: Lean.Syntax.node4... ok
Checking: LawfulSingleton.rec... ok
Checking: Lean.Grind.Config.splitMatch... ok
Checking: Mul.ctorIdx... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_le_of_le_mul.match_1_1... ok
Checking: Nat.div_le_of_le_mul... ok
Checking: Pi.instSubsingleton... ok
Checking: beq_eq_false_iff_ne._simp_1... ok
Checking: Bool.not_beq_to_not_eq... ok
Checking: Lean.Parser.Tactic.grindTrace... ok
Checking: Lean.Meta.Simp.ConfigCtx.recOn... ok
Checking: Complement.noConfusion... ok
Checking: Complement.mk.noConfusion... ok
Checking: Bind.noConfusion... ok
Checking: Nat.zero_mod... ok
Checking: Std.Antisymm... ok
Checking: Std.Antisymm.mk... ok
Checking: Std.Antisymm.rec... ok
Checking: Std.Antisymm.casesOn... ok
Checking: List.brecOn.eq... ok
Checking: Lean.Syntax.Preresolved.noConfusionType... ok
Checking: Lean.Syntax.Preresolved.noConfusion... ok
Checking: Lean.Syntax.Preresolved.decl.noConfusion... ok
Checking: Task.recOn... ok
Checking: term_>_... ok
Checking: Lean.Parser.Tactic.Grind.linarith... ok
Checking: Lean.Grind.Config.qlia... ok
Checking: Array.mkArray0... ok
Checking: MonadState.set... ok
Checking: Lean.Syntax.node.noConfusion... ok
Checking: Lean.Syntax.node.injEq... ok
Checking: ForIn'.casesOn... ok
Checking: ForIn'.noConfusionType... ok
Checking: ForIn'.noConfusion... ok
Checking: ForIn'.mk.noConfusion... ok
Checking: Inter.rec... ok
Checking: Inter.recOn... ok
Checking: or_iff_right_iff_imp... ok
Checking: iff_or_self... ok
Checking: Div.noConfusionType... ok
Checking: Div.noConfusion... ok
Checking: Nat.le_of_add_right_le... ok
Checking: le_of_eq_of_le... ok
Checking: Task.Priority.dedicated... ok
Checking: Lean.Parser.Tactic.repeat'... ok
Checking: XorOp.xor... ok
Checking: instHXorOfXorOp... ok
Checking: DoResultPRBC.return.injEq... ok
Checking: NonScalar.noConfusion... ok
Checking: NonScalar.mk.noConfusion... ok
Checking: NonScalar.mk.inj... ok
Checking: PProd.ctorIdx... ok
Checking: term‹_›... ok
Checking: and_congr_right_iff... ok
Checking: Lean.Parser.Tactic.replace... ok
Checking: UInt32.ctorIdx... ok
Checking: BitVec.ofFin.injEq... ok
Checking: HOr.ctorIdx... ok
Checking: Lean.Meta.TransparencyMode._sizeOf_1... ok
Checking: Lean.Meta.TransparencyMode._sizeOf_inst... ok
Checking: Lean.Meta.TransparencyMode.instances.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.exact?... ok
Checking: Lean.Syntax.node5... ok
Checking: Nat.mul_add... ok
Checking: Nat.not_beq_eq_true_eq... ok
Checking: MonadExcept.ofExcept... ok
Checking: DoResultPR._sizeOf_1... ok
Checking: DoResultPR._sizeOf_inst... ok
Checking: DoResultPR.pure.sizeOf_spec... ok
Checking: let_body_congr... ok
Checking: Lean.Parser.Attr.norm_cast... ok
Checking: DoResultSBC.break.injEq... ok
Checking: Lean.Meta.ExtractLetsConfig.casesOn... ok
Checking: Lean.Meta.ExtractLetsConfig.noConfusionType... ok
Checking: Lean.Meta.ExtractLetsConfig.noConfusion... ok
Checking: Lean.Meta.ExtractLetsConfig.mk.noConfusion... ok
Checking: Lean.Meta.ExtractLetsConfig.mk.inj... ok
Checking: Singleton.rec... ok
Checking: Singleton.recOn... ok
Checking: imp_false... ok
Checking: Lean.Meta.DSimp.Config._sizeOf_1... ok
Checking: Lean.Meta.DSimp.Config._sizeOf_inst... ok
Checking: Lean.Meta.DSimp.Config.mk.sizeOf_spec... ok
Checking: _private.Init.Prelude.0.Nat.lt_of_le_of_ne.match_1_1... ok
Checking: Nat.lt_of_le_of_ne... ok
Checking: Nat.le_or_eq_of_le_succ... ok
Checking: Lean.Grind.ConfigInteractive.mk.injEq... ok
Checking: DoResultSBC.recOn... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk.inj... ok
Checking: _private.Init.SimpLemmas.0.and_imp.match_1_1... ok
Checking: and_imp... ok
Checking: not_and... ok
Checking: UInt64.decEq.match_1... ok
Checking: UInt64.decEq._proof_1... ok
Checking: UInt64.noConfusionType... ok
Checking: UInt64.noConfusion... ok
Checking: UInt64.decEq._proof_2... ok
Checking: UInt64.decEq... ok
Checking: HAdd.ctorIdx... ok
Checking: iff_self_or... ok
Checking: Lean.reduceCmd... ok
Checking: PNonScalar.mk.inj... ok
Checking: Hashable.ctorIdx... ok
Checking: Lean.MonadQuotation.getMainModule... ok
Checking: Char.valid... ok
Checking: Lean.Parser.Tactic.Grind.lia... ok
Checking: Insert.mk.noConfusion... ok
Checking: Lean.Syntax.node2... ok
Checking: Option.getD.match_1... ok
Checking: Option.map... ok
Checking: Singleton.ctorIdx... ok
Checking: Bool.or_eq_true... ok
Checking: Inv.recOn... ok
Checking: Applicative.mk.noConfusion... ok
Checking: Nat.lt_or_lt_of_ne... ok
Checking: Nat.mul_le_mul_left_iff... ok
Checking: Nat.le_of_lt_add_one... ok
Checking: Lean.Grind.NoopConfig.ctorIdx... ok
Checking: term_>>=_... ok
Checking: Nat.mul_sub_one... ok
Checking: Lean.Parser.Tactic.letrec... ok
Checking: HasEquiv.ctorIdx... ok
Checking: Lean.Grind.Config.order... ok
Checking: DoResultBC._sizeOf_1... ok
Checking: DoResultBC._sizeOf_inst... ok
Checking: DoResultBC.break.sizeOf_spec... ok
Checking: Lean.Parser.resetGrindAttrs... ok
Checking: Lean.Meta.EtaStructMode.ctorElimType... ok
Checking: Lean.Meta.EtaStructMode.ctorElim... ok
Checking: Lean.Meta.EtaStructMode.notClasses.elim... ok
Checking: LawfulSingleton.recOn... ok
Checking: Prod.map_snd... FAIL
Checking: false_of_ne... ok
Checking: Mod.ctorIdx... ok
Checking: sizeOf_thunk... ok
Checking: HShiftRight.recOn... ok
Checking: Lean.Parser.Tactic.Grind.showEqcs... ok
Checking: Lean.Parser.Category.toCtorIdx... ok
Checking: MonadReader.casesOn... ok
Checking: MonadReader.noConfusionType... ok
Checking: MonadReader.noConfusion... ok
Checking: MonadReader.mk.noConfusion... ok
Checking: Lean.ParserDescr.cat.sizeOf_spec... ok
Checking: Setoid.mk.noConfusion... ok
Checking: iff_iff_eq... ok
Checking: precMax... ok
Checking: SMul.mk.noConfusion... ok
Checking: term_≍_... ok
Checking: Lean.Grind.ConfigInteractive.ctorIdx... ok
Checking: Std.Identity.toLeftIdentity... ok
Checking: _private.Init.Data.NeZero.0.instNeZeroNatHMul.match_3... ok
Checking: _private.Init.Data.NeZero.0.instNeZeroNatHMul.match_1... ok
Checking: instNeZeroNatHMul... ok
Checking: Lean.PrettyPrinter.UnexpandM... ok
Checking: Lean.PrettyPrinter.instMonadQuotationUnexpandM... ok
Checking: UInt16.toBitVec... ok
Checking: WellFoundedRelation.recOn... ok
Checking: HasSSubset.ctorIdx... ok
Checking: Lean.deprecated... ok
Checking: Lean.Parser.Tactic.symmSaturate... ok
Checking: Lean.Meta.ExtractLetsConfig.descend... ok
Checking: ForIn'.ctorIdx... ok
Checking: Lean.Module.commands... ok
Checking: Lean.Meta.Simp.Config.proj... ok
Checking: Lean.Parser.Tactic.DecideConfig.revert... ok
Checking: DoResultPRBC.return.inj... ok
Checking: Lean.Meta.DSimp.Config.failIfUnchanged... ok
Checking: Lean.Parser.Tactic.Grind.withAnnotateState... ok
Checking: _private.Init.Prelude.0.USize.size_pos.match_1_1... ok
Checking: USize.size_pos... ok
Checking: instInhabitedUSize... ok
Checking: Lean.Parser.Tactic.inductionAlts... ok
Checking: Nat.pow_zero... ok
Checking: Lean.Parser.Tactic.mexistsMacro... ok
Checking: String.Pos.Raw.mk.sizeOf_spec... ok
Checking: Lean.Macro.instNonemptyMethodsRef... ok
Checking: Lean.Macro.mkMethods... ok
Checking: Lean.Macro.instInhabitedMethodsRef... ok
Checking: Lean.Parser.Tactic.mleaveMacro... ok
Checking: Nat.brecOn.eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.beq.match_1.splitter... ok
Checking: Nat.beq.eq_def... ok
Checking: dite_cond_eq_false... ok
Checking: Std.Antisymm.antisymm... ok
Checking: DoResultBC.break.inj... ok
Checking: strictAnd... ok
Checking: Lean.Parser.Tactic.tacticBv_omega... ok
Checking: Lean.Parser.Tactic.rwSeq... ok
Checking: Equivalence.rec... ok
Checking: Equivalence.casesOn... ok
Checking: Lean.Parser.Tactic.tacticSorry... ok
Checking: Bool.true_or... ok
Checking: prioDefault... ok
Checking: Lean.Parser.Tactic.intros... ok
Checking: UInt8.ctorIdx... ok
Checking: Fin.mul._proof_1... ok
Checking: Fin.mul... ok
Checking: Fin.instMul... ok
Checking: ne_true_of_not... ok
Checking: PUnit.ext... ok
Checking: Lean.Grind.Config.ringSteps... ok
Checking: Lean.Grind.NoopConfig.mk.injEq... ok
Checking: DoResultBC.recOn... ok
Checking: Lean.Macro.Exception._sizeOf_1... ok
Checking: Lean.Macro.Exception._sizeOf_inst... ok
Checking: Lean.Macro.Exception.unsupportedSyntax.sizeOf_spec... ok
Checking: HXor.casesOn... ok
Checking: HXor.noConfusionType... ok
Checking: Nat.eq_iff_le_and_ge... ok
Checking: Lean.Macro.getCurrNamespace... ok
Checking: Fin.modn.eq_1... ok
Checking: Min.recOn... ok
Checking: UInt32.ofBitVec.injEq... ok
Checking: _private.Init.Prelude.0.eq_false_of_ne_true.match_1_1... ok
Checking: eq_false_of_ne_true... ok
Checking: Nat.beq_eq... ok
Checking: OrElse.ctorIdx... ok
Checking: Complement.ctorIdx... ok
Checking: Lean.MonadRef.casesOn... ok
Checking: Lean.MonadRef.noConfusionType... ok
Checking: Lean.MonadRef.noConfusion... ok
Checking: Nat.lt_add_right... ok
Checking: Mul.recOn... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.pos_of_div_pos.match_1_1... ok
Checking: Nat.pos_of_div_pos... ok
Checking: Char.mk.injEq... ok
Checking: HPow.ctorIdx... ok
Checking: DoResultPRBC.return.sizeOf_spec... ok
Checking: MonadFunctor.ctorIdx... ok
Checking: ShiftRight.noConfusion... ok
Checking: ByteArray.ctorIdx... ok
