Getting declarations... 7175 found
(caching disabled)
Checking: Prod.Lex.instDecidableRelOfDecidableEq.match_1... ok
Checking: PULift.recOn... ok
Checking: Lean.Meta.DSimp.Config.zetaDelta... ok
Checking: Empty.recOn... ok
Checking: Lean.Syntax.atom.inj... ok
Checking: instReprInt... ok
Checking: Lean.Name.append.match_1... ok
Checking: Lean.Name.append... ok
Checking: Lean.instAppendName... ok
Checking: termIfLet... ok
Checking: not_true... ok
Checking: ne_of_beq_false... ok
Checking: PNonScalar.mk.injEq... ok
Checking: Nat.add_mul_mod_self_right... ok
Checking: Nat.mul_add_mod_self_right... ok
Checking: Std.Symm... ok
Checking: Std.Symm.mk... ok
Checking: Lean.Macro.Methods.hasDecl... ok
Checking: Add.recOn... ok
Checking: Lean.Parser.Tactic.mspecializeMacro... ok
Checking: Lean.Meta.DSimp.Config.iota... ok
Checking: _private.Init.Data.Array.Basic.0.List.mem_toArray._simp_1_1... ok
Checking: List.mem_toArray... ok
Checking: Lean.Meta.LiftLetsConfig.noConfusion... ok
Checking: false_iff_true... ok
Checking: eq_comm... ok
Checking: some_eq_getElem?_iff... ok
Checking: CoeOut.coe... ok
Checking: instCoeOTCOfCoeOut... ok
Checking: Nat.sub.elim... ok
Checking: _private.Init.Core.0.cast_heq.match_1_1... ok
Checking: cast_heq... ok
Checking: Subtype.instDecidableEq.match_1... ok
Checking: ToBool.noConfusion... ok
Checking: cast_eq... ok
Checking: Nat.sub_one_lt_of_lt... ok
Checking: MonadFunctor.recOn... ok
Checking: List.Sublist.below.casesOn... ok
Checking: PLift.down... ok
Checking: Lean.SourceInfo.original.sizeOf_spec... ok
Checking: Lean.Meta.Occurrences.neg.sizeOf_spec... ok
Checking: eq_self_iff_true... ok
Checking: UInt8.lt... ok
Checking: instLTUInt8... ok
Checking: UInt8.decLt... ok
Checking: Subsingleton.casesOn... ok
Checking: _private.Init.SimpLemmas.0.and_not_self.match_1_1... ok
Checking: and_not_self... ok
Checking: DoResultPRBC.continue.inj... ok
Checking: Char.ctorIdx... ok
Checking: Lean.Parser.Tactic.tactic_<;>_... ok
Checking: HSub.rec... ok
Checking: StateT.instMonadFunctor... ok
Checking: List.Sublist.rec... ok
Checking: instFunctorOption... ok
Checking: MonadExcept.ctorIdx... ok
Checking: Bool.ctorElimType... ok
Checking: Bool.ctorElim... ok
Checking: Inter.inter... ok
Checking: Lean.Parser.Tactic.tacticAnd_intros... ok
Checking: MonadLift.rec... ok
Checking: MonadLift.recOn... ok
Checking: Nat.and_forall_add_one... ok
Checking: Lean.Parser.Tactic.SolveByElim.using_... ok
Checking: Lean.Parser.Tactic.applyRules... ok
Checking: Array.sum... ok
Checking: Lean.Macro.Context.ctorIdx... ok
Checking: ge_iff_le... ok
Checking: DoResultSBC.break.sizeOf_spec... ok
Checking: HMul.mk.noConfusion... ok
Checking: Fin.toNat... ok
Checking: Fin.toNat_eq_val... ok
Checking: List.any_cons... ok
Checking: List.nil.sizeOf_spec... ok
Checking: String.Internal.drop... ok
Checking: List.foldl_nil... ok
Checking: decide_eq_true_eq... ok
Checking: HPow.noConfusion... ok
Checking: Lean.SourceInfo.recOn... ok
Checking: Lean.Parser.Tactic.elimTarget... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter(_)... ok
Checking: CoeHTC.recOn... ok
Checking: LT.noConfusion... ok
Checking: LT.mk.noConfusion... ok
Checking: Fin.shiftRight._proof_1... ok
Checking: Fin.shiftRight... ok
Checking: term__[_]... ok
Checking: Lean.Name.mkStr7... ok
Checking: Relation.TransGen.below.casesOn... ok
Checking: Array.reverse._proof_4... ok
Checking: Array.reverse._proof_5... ok
Checking: Array.reverse... ok
Checking: Lean.Parser.Tactic.solveByElim... ok
Checking: _auto._@.Init.Data.Array.Basic.350506914._hygCtx._hyg.7... ok
Checking: Array.swapAt... ok
Checking: MonadExceptOf.recOn... ok
Checking: List.findIdx?... ok
Checking: MonadStateOf.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticNorm_cast__... ok
Checking: Pure.mk.noConfusion... ok
Checking: List.Perm.below.casesOn... ok
Checking: Array.mapIdxM... ok
Checking: Array.mapIdx... ok
Checking: heq_comm... ok
Checking: HXor.rec... ok
Checking: List.eraseRepsBy... ok
Checking: List.eraseReps... ok
Checking: Except._sizeOf_1... ok
Checking: Except._sizeOf_inst... ok
Checking: Except.ok.sizeOf_spec... ok
Checking: Int.decEq.match_1... ok
Checking: Int.decEq._proof_1... ok
Checking: Int.decEq._proof_2... ok
Checking: Int.decEq._proof_3... ok
Checking: Int.decEq._proof_4... ok
Checking: Int.decEq._proof_5... ok
Checking: Int.decEq._proof_6... ok
Checking: Int.decEq... ok
Checking: Bind.kleisliRight... ok
Checking: List.head_cons... ok
Checking: Prod._sizeOf_1... ok
Checking: Prod._sizeOf_inst... ok
Checking: Prod.mk.sizeOf_spec... ok
Checking: Lean.Meta.LiftLetsConfig.toExtractLetsConfig... ok
Checking: Nat.right_distrib... ok
Checking: Nat.add_mul... ok
Checking: Lean.Meta.DSimp.Config.etaStruct... ok
Checking: Lean.Macro.Methods.resolveGlobalName... ok
Checking: HAnd.mk.noConfusion... ok
Checking: Lean.Parser.Category.noConfusion... ok
Checking: coeSortNotation... ok
Checking: instReprNat... ok
Checking: instReprUSize... ok
Checking: instToStringUInt8... ok
Checking: Lean.instCoeSyntaxNodeKindSyntaxNodeKinds... ok
Checking: Lean.Macro.getMethods... ok
Checking: Lean.Macro.resolveGlobalName... ok
Checking: PSum.inl.injEq... ok
Checking: Fin.Internal.ofNat_eq_ofNat... TIMEOUT
Checking: Lean.scientificLitKind... ok
Checking: Nat.zero_ne_one... ok
Checking: term_++_... ok
Checking: Lean.Grind.GrobnerConfig.mk.injEq... ok
Checking: CoeTC.mk.noConfusion... ok
Checking: tacticGet_elem_tactic... ok
Checking: Array.modifyM... ok
Checking: Array.modify... ok
Checking: Nat.beq_refl... ok
Checking: List.range'_succ... FAIL
Checking: UInt8.toUInt32._proof_1... ok
Checking: UInt8.toUInt32._proof_2... ok
Checking: UInt8.toUInt32... ok
Checking: Char.ofUInt8._proof_1... ok
Checking: Char.ofUInt8._proof_2... ok
Checking: Char.ofUInt8... ok
Checking: Lean.Parser.Tactic.Grind.thm... ok
Checking: Lean.Parser.Tactic.Grind.use... ok
Checking: _private.Init.Core.0.Subtype.exists_of_subtype.match_1_1... ok
Checking: Subtype.exists_of_subtype... ok
Checking: npowRec.match_1... ok
Checking: One.one... ok
Checking: One.toOfNat1... ok
Checking: npowRec... ok
Checking: Lean.Syntax.brecOn_2.eq... ok
Checking: iff_comm... ok
Checking: Std.instCommutativeIff... ok
Checking: Except.isOk... ok
Checking: Lean.Meta.Simp.Config.suggestions... ok
Checking: Lean.Syntax.setKind... ok
Checking: getModify... ok
Checking: Hashable.casesOn... ok
Checking: List.any_nil... ok
Checking: ReaderT.instMonadFunctor... ok
Checking: List.modifyHead_nil... ok
Checking: Lean.Grind.Config.clean... ok
Checking: CoeTail.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.grindTry_... ok
Checking: Lean.Meta.Simp.NormCastConfig.recOn... ok
Checking: Lean.TSyntaxArray... ok
Checking: Lean.TSyntaxArray.mk... ok
Checking: Zero.mk.noConfusion... ok
Checking: PLift.down_up... ok
Checking: term_>=>_... ok
Checking: false_imp_iff... ok
Checking: Prod.Lex.recOn... ok
Checking: Fin.ne_of_val_ne... ok
Checking: Nat.le_add_right_of_le... ok
Checking: Append.casesOn... ok
Checking: Append.noConfusionType... ok
Checking: Sum.inl.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.refine'... ok
Checking: DoResultSBC.continue.injEq... ok
Checking: Add.noConfusionType... ok
Checking: Sigma.recOn... ok
Checking: instToStringInt.match_1... ok
Checking: instToStringInt... ok
Checking: WellFoundedRelation.casesOn... ok
Checking: WellFoundedRelation.noConfusionType... ok
Checking: WellFoundedRelation.noConfusion... ok
Checking: Lean.Syntax.recOn... ok
Checking: HasSSubset.SSubset... ok
Checking: SSuperset... ok
Checking: or_iff_left_of_imp... ok
Checking: or_iff_left_iff_imp... ok
Checking: MonadFunctorT.ctorIdx... ok
Checking: List.map.eq_1... ok
Checking: CoeHead.ctorIdx... ok
Checking: And.recOn... ok
Checking: _private.Init.Data.Array.Basic.0.Array.findIdxM?.match_1... ok
Checking: Array.findIdxM?... ok
Checking: List.mapTR... ok
Checking: List.mapTR.eq_1... ok
Checking: instToStringDecidable.match_1... ok
Checking: MonadFunctor.monadMap... ok
Checking: instMonadFunctorTOfMonadFunctor... ok
Checking: monadFunctorRefl... ok
Checking: instMonadWithReaderOfOfMonadFunctor... ok
Checking: HShiftRight.rec... ok
Checking: HShiftRight.casesOn... ok
Checking: HSub.recOn... ok
Checking: Array.filterMapM.match_1... ok
Checking: Array.filterMapM... ok
Checking: Array.filterMap... ok
Checking: dbgTrace... ok
Checking: dbgTraceVal... ok
Checking: Lean.Parser.Tactic.tacticDsimp?!_... ok
Checking: Lean.Meta.EtaStructMode.notClasses.sizeOf_spec... ok
Checking: Lean.Parser.Category.level... ok
Checking: List.insertIdx... ok
Checking: PSum._sizeOf_1... ok
Checking: PSum._sizeOf_inst... ok
Checking: PSum.inl.sizeOf_spec... ok
Checking: Nat.shiftRight_succ... TIMEOUT
Checking: CoeHead.casesOn... ok
Checking: CoeHead.noConfusionType... ok
Checking: CoeHead.noConfusion... ok
Checking: CoeHead.mk.noConfusion... ok
Checking: USize.noConfusionType... ok
Checking: USize.noConfusion... ok
Checking: USize.ofBitVec.noConfusion... ok
Checking: List.elem.eq_def... ok
Checking: Lean.Module.ctorIdx... ok
Checking: Lean.Parser.Tactic.tacticSimp?!_... ok
Checking: Option.toArray... ok
Checking: instToStringSum.match_1... ok
Checking: instToStringSum... ok
Checking: MonadControl.recOn... ok
Checking: List.getElem_toArray._proof_1... ok
Checking: List.getElem_toArray... ok
Checking: Std.Format.line.sizeOf_spec... ok
Checking: List.lookup... ok
Checking: List.lookup_cons... ok
Checking: Sep.sep... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.not_add_one_le_zero.match_1_1... ok
Checking: Nat.not_add_one_le_zero... ok
Checking: Lean.Parser.Tactic.Grind.showFalse... ok
Checking: Repr.ctorIdx... ok
Checking: Nat.zero_sub_one... ok
Checking: HSub.casesOn... ok
Checking: HSub.noConfusionType... ok
Checking: List.decidableBAll.match_1... ok
Checking: List.decidableBAll._proof_1... ok
Checking: List.decidableBAll.match_5... ok
Checking: List.decidableBAll.match_3... ok
Checking: List.decidableBAll._proof_2... ok
Checking: List.decidableBAll._proof_3... ok
Checking: List.decidableBAll._proof_4... ok
Checking: List.decidableBAll... ok
Checking: AndThen.ctorIdx... ok
Checking: Lean.MonadQuotation.toMonadRef... ok
Checking: Fin.instAdd... ok
Checking: Lean.NameGenerator.mk.inj... ok
Checking: _private.Init.Core.0.Subtype.ext.match_1_1... ok
Checking: Subtype.ext... ok
Checking: Subtype.instLawfulBEq... ok
Checking: prioMid... ok
Checking: Lean.Parser.Category.prio... ok
Checking: Lean.Meta.TransparencyMode.noConfusionType... ok
Checking: Lean.Meta.TransparencyMode.noConfusion... ok
Checking: StateT.lift... ok
Checking: StateT.instMonadExceptOf... ok
Checking: _private.Init.Data.Repr.0.Decidable.repr.match_1... ok
Checking: Decidable.repr... ok
Checking: instReprDecidable... ok
Checking: Std.IdempotentOp.recOn... ok
Checking: Lean.Macro... ok
Checking: Lean.Parser.Tactic.Grind.failIfSuccess... ok
Checking: mkPanicMessage... ok
Checking: Lean.Parser.Tactic.mexactMacro... ok
Checking: CoeHTC.noConfusionType... ok
Checking: forIn_eq_forIn'... FAIL
Checking: Sep.recOn... ok
Checking: Std.LawfulRightIdentity.rec... ok
Checking: CoeT.noConfusion... ok
Checking: Std.LawfulIdentity.toIdentity... ok
Checking: String.toSubstring... ok
Checking: Lean.Attr.coe... ok
Checking: Nat.mul_lt_mul_of_pos_right... ok
Checking: decide_eq_false_iff_not... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.recCompiled.match_1... ok
Checking: Nat.recCompiled... ok
Checking: Nat.recOn... ok
Checking: Nat.rec_eq_recCompiled... ok
Checking: Relation.TransGen.recOn... ok
Checking: heq_of_heq_of_eq... ok
Checking: Lean.ParserDescr.nonReservedSymbol.noConfusion... ok
Checking: Lean.Grind.Config.useSorry... ok
Checking: Nat.add_lt_add_right... ok
Checking: Fin.addNat._proof_1... ok
Checking: Fin.addNat... ok
Checking: Sep.noConfusion... ok
Checking: Sep.mk.noConfusion... ok
Checking: id_def... ok
Checking: _private.Init.Data.ToString.Basic.0.List.toString._sparseCasesOn_1... ok
Checking: _private.Init.Data.ToString.Basic.0.List.toString.match_1... ok
Checking: List.toString... ok
Checking: Lean.Grind.CutsatConfig.noConfusion... ok
Checking: term_⊕_... ok
Checking: Nat.sub_one_add_one... ok
Checking: SeqLeft.recOn... ok
Checking: iff_true_left... ok
Checking: Lean.Meta.LiftLetsConfig.mk.noConfusion... ok
Checking: Lean.Meta.LiftLetsConfig.mk.injEq... ok
Checking: Lean.Parser.Tactic.tacticSimpa?_... ok
Checking: instToStringULift... ok
Checking: Repr.casesOn... ok
Checking: Repr.noConfusionType... ok
Checking: Repr.noConfusion... ok
Checking: Repr.mk.noConfusion... ok
Checking: SMul.smul... ok
Checking: instHSMul... ok
Checking: One.ofOfNat1... ok
Checking: Array.countP... ok
Checking: Array.count... ok
Checking: List.Lex.recOn... ok
Checking: Sub.casesOn... ok
Checking: Sub.noConfusionType... ok
Checking: Sub.noConfusion... ok
Checking: Dvd.rec... ok
Checking: Dvd.recOn... ok
Checking: instToStringBool... ok
Checking: notM... ok
Checking: UInt32.recOn... ok
Checking: Lean.Parser.Tactic.tacticNext_=>_... ok
Checking: instToStringUInt32... ok
Checking: Lean.Parser.Tactic.unfold... ok
Checking: MonadExcept.mk.noConfusion... ok
Checking: iff_of_eq... ok
Checking: Lean.Grind.ConfigInteractive.mk.inj... ok
Checking: Option.getD... ok
Checking: Array.findIdx?.loop._proof_1... ok
Checking: Array.findIdx?.loop._proof_2... ok
Checking: Array.findIdx?.loop... ok
Checking: Array.findIdx?... ok
Checking: Array.findIdx... ok
Checking: Array.idxOf... ok
Checking: UInt16.ofNatLT... ok
Checking: UInt16.ofNatTruncate._proof_1... TIMEOUT
Checking: UInt16.ofNatTruncate... ok
Checking: Lean.charLitKind... ok
Checking: Option.join_some... ok
Checking: HAnd.recOn... ok
Checking: _private.Init.Data.Array.Basic.0.Array.findM?.match_1... ok
Checking: Array.findM?... ok
Checking: List.headD... ok
Checking: Lean.Grind.Config.acSteps... ok
Checking: term_>>_... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.getKind.match_1... ok
Checking: Lean.Name.mkSimple... ok
Checking: Lean.identKind... ok
Checking: Lean.Syntax.getKind... ok
Checking: Lean.Syntax.isOfKind... ok
Checking: Lean.Syntax.getNumArgs... ok
Checking: Lean.Syntax.isNodeOf... ok
Checking: Subsingleton.helim... ok
Checking: Lean.Macro.State.recOn... ok
Checking: CoeT.ctorIdx... ok
Checking: Lean.Syntax.atom.sizeOf_spec... ok
Checking: Nat.mul_sub_left_distrib... ok
Checking: GetElem.noConfusion... ok
Checking: GetElem.mk.noConfusion... ok
Checking: Array.mkArray4... ok
Checking: Lean.Syntax.node4... ok
Checking: LawfulSingleton.rec... ok
Checking: Lean.Grind.Config.splitMatch... ok
Checking: Mul.ctorIdx... ok
Checking: Std.Format.MonadPrettyFormat.noConfusion... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_le_of_le_mul.match_1_1... ok
Checking: Nat.div_le_of_le_mul... ok
Checking: Pi.instSubsingleton... ok
Checking: List.replicateTR... ok
Checking: beq_eq_false_iff_ne._simp_1... ok
Checking: Bool.not_beq_to_not_eq... ok
Checking: Lean.Parser.Tactic.grindTrace... ok
Checking: Lean.Meta.Simp.ConfigCtx.recOn... ok
Checking: List.idxOf_nil... ok
Checking: Array.isEqv... ok
Checking: Char.isDigit... ok
Checking: Std.Format.defWidth... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.mk... ok
Checking: StateT.set... ok
Checking: instMonadStateOfStateTOfMonad... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.rec... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.casesOn... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.instMonadPrettyFormatStateMState.match_1... ok
Checking: String.Internal.pushn... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.column... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.instMonadPrettyFormatStateMState... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.out... ok
Checking: Std.Format.pretty... ok
Checking: Int.instInhabited... ok
Checking: Int.default_eq_zero... ok
Checking: List.Lex.brecOn... ok
Checking: Complement.noConfusion... ok
Checking: Complement.mk.noConfusion... ok
Checking: Bind.noConfusion... ok
Checking: Nat.zero_mod... ok
Checking: Std.Antisymm... ok
Checking: Std.Antisymm.mk... ok
Checking: Std.Antisymm.rec... ok
Checking: Std.Antisymm.casesOn... ok
Checking: List.idxOf?... ok
Checking: Lean.Syntax.Preresolved.noConfusionType... ok
Checking: Lean.Syntax.Preresolved.noConfusion... ok
Checking: Lean.Syntax.Preresolved.decl.noConfusion... ok
Checking: Task.recOn... ok
Checking: term_>_... ok
Checking: Lean.Parser.Tactic.Grind.linarith... ok
Checking: Lean.Grind.Config.qlia... ok
Checking: List.get!Internal_eq_getElem!... ok
Checking: Array.mkArray0... ok
Checking: MonadState.set... ok
Checking: List.isSuffixOf... ok
Checking: List.isSuffixOf_nil_left... ok
Checking: Lean.Syntax.node.noConfusion... ok
Checking: Lean.Syntax.node.injEq... ok
Checking: ForIn'.casesOn... ok
Checking: ForIn'.noConfusionType... ok
Checking: ForIn'.noConfusion... ok
Checking: ForIn'.mk.noConfusion... ok
Checking: Std.Format.group.noConfusion... ok
Checking: Std.Format.group.inj... ok
Checking: Std.Format.tag.noConfusion... ok
Checking: Std.Format.tag.injEq... ok
Checking: Inter.rec... ok
Checking: Inter.recOn... ok
Checking: or_iff_right_iff_imp... ok
Checking: iff_or_self... ok
Checking: List.filterTR... ok
Checking: List.reverse_cons... ok
Checking: List.filterTR_loop_eq... ok
Checking: List.filter_eq_filterTR... ok
Checking: Div.noConfusionType... ok
Checking: Div.noConfusion... ok
Checking: Nat.le_of_add_right_le... ok
Checking: le_of_eq_of_le... ok
Checking: Task.Priority.dedicated... ok
Checking: Lean.Parser.Tactic.repeat'... ok
Checking: Std.Format.text.noConfusion... ok
Checking: Std.Format.text.inj... ok
Checking: XorOp.xor... ok
Checking: instHXorOfXorOp... ok
Checking: DoResultPRBC.return.injEq... ok
Checking: UInt8.toFin... ok
Checking: NonScalar.noConfusion... ok
Checking: NonScalar.mk.noConfusion... ok
Checking: NonScalar.mk.inj... ok
Checking: PProd.ctorIdx... ok
Checking: instReprAtomUInt64... ok
Checking: term‹_›... ok
Checking: and_congr_right_iff... ok
Checking: Array.zipIdx... ok
Checking: Lean.Parser.Tactic.replace... ok
Checking: UInt32.ctorIdx... ok
Checking: Std.Format.FlattenAllowability._sizeOf_1... ok
Checking: Std.Format.FlattenAllowability._sizeOf_inst... ok
Checking: Std.Format.FlattenAllowability.disallow.sizeOf_spec... ok
Checking: BitVec.ofFin.injEq... ok
Checking: HOr.ctorIdx... ok
Checking: Lean.Meta.TransparencyMode._sizeOf_1... ok
Checking: Lean.Meta.TransparencyMode._sizeOf_inst... ok
Checking: Lean.Meta.TransparencyMode.instances.sizeOf_spec... ok
Checking: Array.findIdx?.eq_1... ok
Checking: Lean.Parser.Tactic.exact?... ok
Checking: Lean.Syntax.node5... ok
Checking: _private.Init.Data.Repr.0.Option.repr.match_1... ok
Checking: Option.repr... ok
Checking: instReprOption... ok
Checking: _private.Init.Control.State.0.instSubsingletonStateM.match_1... ok
Checking: instSubsingletonStateM... ok
Checking: Nat.mul_add... ok
Checking: Nat.not_beq_eq_true_eq... ok
Checking: MonadExcept.ofExcept... ok
Checking: DoResultPR._sizeOf_1... ok
Checking: DoResultPR._sizeOf_inst... ok
Checking: DoResultPR.pure.sizeOf_spec... ok
Checking: let_body_congr... ok
Checking: Lean.Parser.Attr.norm_cast... ok
